Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
1;234.0;0.0;72.4;84.0;OK
2;6.0;0.0;0.0;0.0;OK
3;6.0;0.0;0.0;0.0;OK
0;234.0;0.0;72.4;50.0;OK
4;8.0;0.0;0.0;0.0;OK
6;10.0;0.0;0.0;0.0;OK
5;16.0;0.0;0.0;0.0;OK
7;5.0;0.0;0.0;0.0;OK
9;5.0;0.0;0.0;0.0;OK
10;7.0;0.0;0.0;0.0;OK
8;13.0;0.0;0.0;0.0;OK
11;6.0;0.0;0.0;72.8;OK
12;5.0;39.4;0.0;0.0;OK
13;5.0;0.0;0.0;0.0;OK
14;6.0;0.0;0.0;0.0;OK
15;7.0;0.0;0.0;0.0;OK
16;5.0;0.0;0.0;0.0;OK
17;7.0;0.0;0.0;0.0;OK
18;6.0;0.0;0.0;0.0;OK
19;4.0;0.0;0.0;0.0;OK
20;4.0;0.0;0.0;0.0;OK
21;11.0;35.2;100.0;83.3;OK
22;5.0;29.4;0.0;0.0;OK
23;4.0;0.0;0.0;0.0;OK
24;4.0;0.0;0.0;0.0;OK
25;8.0;0.0;0.0;0.0;OK
26;4.0;0.0;0.0;0.0;OK
27;11.0;0.0;0.0;0.0;OK
28;5.0;0.0;0.0;0.0;OK
29;6.0;0.0;0.0;0.0;OK
30;6.0;0.0;0.0;0.0;OK
31;4.0;35.3;0.0;66.6;OK
32;9.0;35.8;0.0;80.0;OK
33;7.0;52.9;100.0;100.0;OK
34;5.0;42.1;0.0;0.0;OK
35;4.0;0.0;0.0;0.0;OK
36;4.0;0.0;0.0;0.0;OK
37;5.0;0.0;0.0;0.0;OK
38;4.0;0.0;0.0;0.0;OK
39;5.0;0.0;0.0;0.0;OK
40;4.0;0.0;0.0;0.0;OK
41;4.0;37.2;0.0;50.0;OK
42;9.0;30.9;0.0;100.0;OK
43;7.0;42.8;0.0;33.3;OK
44;7.0;46.1;0.0;0.0;OK
45;4.0;0.0;0.0;0.0;OK
46;3.0;0.0;0.0;0.0;OK
47;3.0;0.0;0.0;0.0;OK
48;5.0;0.0;0.0;0.0;OK
49;4.0;0.0;0.0;0.0;OK
50;3.0;0.0;0.0;0.0;OK
51;5.0;38.0;100.0;100.0;OK
52;7.0;30.7;0.0;0.0;OK
53;7.0;0.0;0.0;0.0;OK
54;4.0;0.0;0.0;0.0;OK
55;5.0;0.0;0.0;0.0;OK
56;4.0;0.0;0.0;0.0;OK
57;5.0;0.0;0.0;0.0;OK
58;3.0;0.0;0.0;0.0;OK
59;7.0;0.0;0.0;0.0;OK
60;5.0;0.0;0.0;0.0;OK
61;5.0;40.0;0.0;0.0;OK
62;3.0;0.0;0.0;0.0;OK
63;5.0;0.0;0.0;0.0;OK
64;5.0;0.0;0.0;0.0;OK
65;6.0;0.0;0.0;0.0;OK
66;5.0;0.0;0.0;0.0;OK
67;5.0;0.0;0.0;0.0;OK
68;4.0;0.0;0.0;0.0;OK
69;6.0;0.0;0.0;0.0;OK
70;5.0;0.0;0.0;0.0;OK
71;4.0;39.8;0.0;0.0;OK
72;5.0;36.5;0.0;100.0;OK
73;4.0;31.5;0.0;0.0;OK
74;6.0;0.0;0.0;0.0;OK
75;5.0;0.0;0.0;0.0;OK
76;4.0;0.0;0.0;0.0;OK
77;3.0;0.0;0.0;0.0;OK
78;8.0;0.0;0.0;0.0;OK
79;9.0;0.0;0.0;0.0;OK
