Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
0;282.0;0.0;69.5;76.7;OK
1;14.0;100.0;71.4;100.0;OK
2;5.0;0.0;0.0;0.0;OK
3;8.0;0.0;0.0;0.0;OK
4;7.0;0.0;0.0;0.0;OK
5;9.0;0.0;0.0;0.0;OK
6;5.0;0.0;0.0;0.0;OK
7;13.0;0.0;0.0;0.0;OK
8;11.0;0.0;0.0;0.0;OK
9;4.0;0.0;0.0;0.0;OK
10;12.0;0.0;0.0;0.0;OK
11;9.0;0.0;0.0;0.0;OK
12;9.0;0.0;0.0;70.7;OK
13;8.0;50.0;0.0;0.0;OK
14;12.0;0.0;0.0;0.0;OK
15;12.0;0.0;0.0;0.0;OK
16;9.0;0.0;0.0;0.0;OK
17;5.0;0.0;0.0;0.0;OK
18;7.0;0.0;0.0;0.0;OK
19;4.0;0.0;0.0;0.0;OK
20;9.0;0.0;0.0;0.0;OK
21;5.0;0.0;0.0;0.0;OK
22;5.0;0.0;0.0;0.0;OK
23;4.0;0.0;0.0;0.0;OK
24;7.0;0.0;0.0;0.0;OK
25;5.0;0.0;0.0;0.0;OK
26;12.0;0.0;0.0;0.0;OK
27;10.0;0.0;0.0;0.0;OK
28;6.0;0.0;0.0;0.0;OK
29;7.0;0.0;0.0;0.0;OK
30;8.0;0.0;0.0;0.0;OK
31;27.0;0.0;0.0;0.0;OK
32;5.0;0.0;0.0;0.0;OK
33;6.0;0.0;0.0;0.0;OK
34;5.0;0.0;0.0;0.0;OK
35;6.0;0.0;0.0;0.0;OK
36;6.0;0.0;0.0;0.0;OK
37;7.0;0.0;0.0;0.0;OK
38;4.0;0.0;0.0;0.0;OK
39;8.0;0.0;0.0;0.0;OK
40;5.0;0.0;0.0;0.0;OK
41;6.0;0.0;0.0;0.0;OK
42;8.0;0.0;0.0;0.0;OK
43;6.0;0.0;0.0;0.0;OK
44;13.0;0.0;0.0;0.0;OK
45;5.0;0.0;0.0;0.0;OK
46;5.0;0.0;0.0;0.0;OK
47;5.0;0.0;0.0;0.0;OK
48;5.0;0.0;0.0;0.0;OK
49;6.0;0.0;0.0;0.0;OK
50;6.0;54.1;0.0;75.0;OK
51;8.0;75.0;0.0;0.0;OK
52;8.0;0.0;0.0;0.0;OK
53;6.0;0.0;0.0;0.0;OK
54;5.0;0.0;0.0;0.0;OK
55;5.0;0.0;0.0;0.0;OK
56;11.0;0.0;0.0;0.0;OK
57;9.0;0.0;0.0;0.0;OK
58;5.0;0.0;0.0;0.0;OK
59;6.0;0.0;0.0;0.0;OK
60;4.0;0.0;0.0;0.0;OK
61;5.0;0.0;0.0;0.0;OK
62;5.0;0.0;0.0;0.0;OK
63;10.0;0.0;0.0;0.0;OK
64;5.0;0.0;0.0;0.0;OK
65;8.0;0.0;0.0;0.0;OK
66;5.0;0.0;0.0;0.0;OK
67;5.0;0.0;0.0;0.0;OK
68;6.0;0.0;0.0;0.0;OK
69;3.0;0.0;0.0;0.0;OK
70;6.0;0.0;0.0;0.0;OK
71;3.0;0.0;0.0;0.0;OK
72;3.0;0.0;0.0;0.0;OK
73;4.0;0.0;0.0;0.0;OK
74;5.0;55.0;0.0;100.0;OK
75;4.0;33.3;100.0;100.0;OK
76;5.0;31.2;0.0;0.0;OK
77;3.0;0.0;0.0;0.0;OK
78;11.0;0.0;0.0;0.0;OK
79;9.0;0.0;0.0;0.0;OK
80;3.0;0.0;0.0;0.0;OK
81;3.0;0.0;0.0;0.0;OK
82;5.0;0.0;0.0;0.0;OK
83;6.0;0.0;0.0;0.0;OK
84;4.0;0.0;0.0;0.0;OK
85;10.0;0.0;0.0;0.0;OK
86;3.0;0.0;0.0;0.0;OK
87;4.0;0.0;0.0;0.0;OK
88;3.0;0.0;0.0;0.0;OK
89;6.0;0.0;0.0;0.0;OK
90;6.0;0.0;0.0;0.0;OK
91;3.0;0.0;0.0;0.0;OK
92;6.0;0.0;0.0;0.0;OK
93;16.0;0.0;0.0;0.0;OK
94;7.0;0.0;0.0;0.0;OK
95;4.0;0.0;0.0;0.0;OK
96;5.0;0.0;0.0;0.0;OK
97;5.0;0.0;0.0;0.0;OK
98;4.0;54.4;0.0;33.3;OK
99;3.0;33.3;0.0;0.0;OK
100;4.0;28.5;0.0;0.0;OK
101;3.0;0.0;0.0;0.0;OK
102;5.0;0.0;0.0;0.0;OK
103;3.0;0.0;0.0;0.0;OK
104;4.0;0.0;0.0;0.0;OK
105;4.0;0.0;0.0;0.0;OK
106;3.0;0.0;0.0;0.0;OK
107;6.0;0.0;0.0;0.0;OK
108;5.0;0.0;0.0;0.0;OK
109;4.0;0.0;0.0;0.0;OK
110;7.0;0.0;0.0;0.0;OK
111;5.0;0.0;0.0;0.0;OK
112;5.0;0.0;0.0;0.0;OK
113;4.0;0.0;0.0;0.0;OK
114;6.0;0.0;0.0;0.0;OK
115;4.0;0.0;0.0;0.0;OK
116;8.0;0.0;0.0;0.0;OK
117;12.0;0.0;0.0;0.0;OK
118;5.0;0.0;0.0;0.0;OK
119;5.0;0.0;0.0;0.0;OK
120;3.0;0.0;0.0;0.0;OK
121;5.0;0.0;0.0;0.0;OK
122;4.0;52.0;0.0;100.0;OK
123;5.0;61.5;0.0;100.0;OK
124;3.0;33.3;0.0;0.0;OK
125;3.0;0.0;0.0;0.0;OK
