Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
1;377.0;0.0;0.0;0.0;OK
0;382.0;0.0;73.5;79.0;OK
2;8.0;0.0;0.0;0.0;OK
3;9.0;0.0;0.0;0.0;OK
4;6.0;0.0;0.0;0.0;OK
5;7.0;0.0;0.0;0.0;OK
6;6.0;0.0;0.0;0.0;OK
7;6.0;0.0;0.0;0.0;OK
8;7.0;0.0;0.0;0.0;OK
9;7.0;0.0;0.0;0.0;OK
10;6.0;0.0;0.0;0.0;OK
11;6.0;0.0;0.0;0.0;OK
12;8.0;0.0;0.0;0.0;OK
13;6.0;0.0;0.0;0.0;OK
14;6.0;0.0;0.0;0.0;OK
16;6.0;0.0;0.0;95.4;OK
17;35.0;66.6;100.0;80.0;OK
15;8.0;0.0;0.0;0.0;OK
18;5.0;0.0;100.0;0.0;OK
19;10.0;0.0;0.0;0.0;OK
20;7.0;0.0;0.0;0.0;OK
22;6.0;0.0;0.0;0.0;OK
21;7.0;0.0;0.0;0.0;OK
23;4.0;0.0;0.0;0.0;OK
24;6.0;0.0;0.0;0.0;OK
25;6.0;0.0;0.0;0.0;OK
26;9.0;0.0;0.0;0.0;OK
27;13.0;0.0;0.0;0.0;OK
28;7.0;0.0;0.0;0.0;OK
29;6.0;0.0;0.0;0.0;OK
30;6.0;0.0;0.0;0.0;OK
31;5.0;0.0;0.0;0.0;OK
32;6.0;0.0;0.0;0.0;OK
33;6.0;0.0;0.0;0.0;OK
34;7.0;0.0;0.0;0.0;OK
35;3.0;0.0;0.0;0.0;OK
36;5.0;0.0;0.0;0.0;OK
37;3.0;0.0;0.0;0.0;OK
38;6.0;0.0;0.0;0.0;OK
39;7.0;0.0;0.0;0.0;OK
40;4.0;0.0;0.0;0.0;OK
41;5.0;0.0;0.0;0.0;OK
42;6.0;0.0;0.0;0.0;OK
43;4.0;0.0;0.0;0.0;OK
44;5.0;0.0;0.0;0.0;OK
45;4.0;0.0;0.0;0.0;OK
46;3.0;0.0;0.0;0.0;OK
47;5.0;0.0;0.0;0.0;OK
48;5.0;0.0;0.0;0.0;OK
49;5.0;0.0;0.0;0.0;OK
50;4.0;0.0;0.0;0.0;OK
51;4.0;0.0;0.0;0.0;OK
52;6.0;47.7;0.0;50.0;OK
53;4.0;37.5;0.0;80.0;OK
54;12.0;69.2;0.0;0.0;OK
55;9.0;0.0;0.0;0.0;OK
56;4.0;0.0;0.0;0.0;OK
57;7.0;0.0;0.0;0.0;OK
58;6.0;0.0;0.0;0.0;OK
59;6.0;0.0;0.0;0.0;OK
60;4.0;0.0;0.0;0.0;OK
61;4.0;0.0;0.0;0.0;OK
62;5.0;0.0;0.0;0.0;OK
63;5.0;0.0;0.0;0.0;OK
64;9.0;0.0;0.0;0.0;OK
65;3.0;0.0;0.0;0.0;OK
66;6.0;0.0;0.0;0.0;OK
67;4.0;0.0;0.0;0.0;OK
68;3.0;0.0;0.0;0.0;OK
69;3.0;0.0;0.0;0.0;OK
70;4.0;0.0;0.0;0.0;OK
71;3.0;0.0;0.0;0.0;OK
72;3.0;0.0;0.0;0.0;OK
73;6.0;0.0;0.0;0.0;OK
74;6.0;0.0;0.0;0.0;OK
75;5.0;0.0;0.0;0.0;OK
76;3.0;49.1;0.0;100.0;OK
77;3.0;37.5;100.0;0.0;OK
78;5.0;28.5;0.0;0.0;OK
79;5.0;0.0;0.0;0.0;OK
80;3.0;0.0;0.0;0.0;OK
81;3.0;0.0;0.0;0.0;OK
82;5.0;0.0;0.0;0.0;OK
83;4.0;0.0;0.0;0.0;OK
84;4.0;0.0;0.0;0.0;OK
85;18.0;0.0;0.0;0.0;OK
86;4.0;0.0;0.0;0.0;OK
87;5.0;0.0;0.0;0.0;OK
88;9.0;0.0;0.0;0.0;OK
89;5.0;0.0;0.0;0.0;OK
90;9.0;0.0;0.0;0.0;OK
91;4.0;0.0;0.0;0.0;OK
92;13.0;0.0;0.0;0.0;OK
93;10.0;0.0;0.0;0.0;OK
94;4.0;0.0;0.0;0.0;OK
95;5.0;0.0;0.0;0.0;OK
96;8.0;0.0;0.0;0.0;OK
97;4.0;0.0;0.0;0.0;OK
98;4.0;0.0;0.0;0.0;OK
99;3.0;0.0;0.0;0.0;OK
100;3.0;48.1;50.0;50.0;OK
101;4.0;26.6;0.0;100.0;OK
102;3.0;35.7;0.0;0.0;OK
103;4.0;0.0;0.0;0.0;OK
104;11.0;0.0;0.0;0.0;OK
105;6.0;0.0;0.0;0.0;OK
106;6.0;0.0;0.0;0.0;OK
107;4.0;0.0;0.0;0.0;OK
108;6.0;0.0;0.0;0.0;OK
109;3.0;0.0;0.0;0.0;OK
110;3.0;0.0;0.0;0.0;OK
111;3.0;0.0;0.0;0.0;OK
112;10.0;0.0;0.0;0.0;OK
113;5.0;0.0;0.0;0.0;OK
114;5.0;0.0;0.0;0.0;OK
115;4.0;0.0;0.0;0.0;OK
116;5.0;0.0;0.0;0.0;OK
117;4.0;0.0;0.0;0.0;OK
118;3.0;0.0;0.0;0.0;OK
119;3.0;0.0;0.0;0.0;OK
120;4.0;0.0;0.0;0.0;OK
121;4.0;0.0;0.0;0.0;OK
122;4.0;0.0;0.0;0.0;OK
123;6.0;0.0;0.0;0.0;OK
124;8.0;41.5;0.0;66.6;OK
125;3.0;50.0;0.0;0.0;OK
126;4.0;0.0;0.0;0.0;OK
127;10.0;0.0;0.0;0.0;OK
128;10.0;0.0;0.0;0.0;OK
129;3.0;0.0;0.0;0.0;OK
130;3.0;0.0;0.0;0.0;OK
131;4.0;0.0;0.0;0.0;OK
132;5.0;0.0;0.0;0.0;OK
133;6.0;0.0;0.0;0.0;OK
134;3.0;0.0;0.0;0.0;OK
135;4.0;0.0;0.0;0.0;OK
136;5.0;0.0;0.0;0.0;OK
137;4.0;0.0;0.0;0.0;OK
138;3.0;0.0;0.0;0.0;OK
139;3.0;0.0;0.0;0.0;OK
140;4.0;0.0;0.0;0.0;OK
141;3.0;0.0;0.0;0.0;OK
142;3.0;0.0;0.0;0.0;OK
143;4.0;0.0;0.0;0.0;OK
144;4.0;0.0;0.0;0.0;OK
145;3.0;0.0;0.0;0.0;OK
146;3.0;0.0;0.0;0.0;OK
147;3.0;0.0;0.0;0.0;OK
148;3.0;0.0;0.0;40.1;OK
149;17.0;37.5;0.0;71.4;OK
150;5.0;33.3;0.0;50.0;OK
151;4.0;0.0;0.0;0.0;OK
152;4.0;0.0;0.0;0.0;OK
153;4.0;0.0;0.0;0.0;OK
154;5.0;0.0;0.0;0.0;OK
155;5.0;0.0;0.0;0.0;OK
156;7.0;0.0;0.0;0.0;OK
157;5.0;0.0;0.0;0.0;OK
158;3.0;0.0;0.0;0.0;OK
159;5.0;0.0;0.0;0.0;OK
160;4.0;0.0;0.0;0.0;OK
