Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
0;356.0;0.0;73.1;79.6;OK
1;317.0;0.0;80.0;0.0;OK
2;9.0;0.0;0.0;0.0;OK
4;7.0;0.0;0.0;0.0;OK
3;8.0;0.0;0.0;0.0;OK
5;6.0;0.0;0.0;0.0;OK
6;6.0;0.0;0.0;0.0;OK
7;6.0;0.0;0.0;0.0;OK
8;9.0;0.0;0.0;0.0;OK
9;7.0;0.0;0.0;0.0;OK
10;6.0;0.0;0.0;0.0;OK
11;5.0;0.0;0.0;0.0;OK
13;20.0;0.0;0.0;0.0;OK
12;21.0;0.0;0.0;0.0;OK
14;5.0;0.0;0.0;0.0;OK
15;9.0;0.0;0.0;0.0;OK
16;5.0;0.0;0.0;0.0;OK
18;5.0;0.0;0.0;0.0;OK
17;7.0;0.0;0.0;0.0;OK
19;6.0;0.0;0.0;100.0;OK
20;7.0;0.0;92.1;100.0;OK
21;5.0;100.0;100.0;0.0;OK
22;18.0;0.0;0.0;0.0;OK
23;57.0;0.0;0.0;0.0;OK
24;9.0;0.0;0.0;0.0;OK
25;17.0;0.0;0.0;0.0;OK
26;13.0;0.0;0.0;0.0;OK
28;6.0;0.0;0.0;0.0;OK
27;7.0;0.0;0.0;0.0;OK
29;5.0;0.0;0.0;0.0;OK
30;3.0;0.0;0.0;0.0;OK
31;6.0;0.0;0.0;0.0;OK
32;15.0;0.0;0.0;0.0;OK
33;7.0;0.0;0.0;0.0;OK
34;5.0;0.0;0.0;0.0;OK
35;9.0;0.0;0.0;0.0;OK
36;9.0;0.0;0.0;0.0;OK
37;7.0;0.0;0.0;0.0;OK
38;8.0;0.0;0.0;0.0;OK
39;5.0;0.0;0.0;0.0;OK
40;4.0;0.0;0.0;0.0;OK
41;4.0;0.0;0.0;0.0;OK
42;10.0;0.0;0.0;0.0;OK
43;7.0;0.0;0.0;0.0;OK
44;8.0;0.0;0.0;0.0;OK
45;5.0;0.0;0.0;0.0;OK
46;6.0;0.0;0.0;0.0;OK
47;6.0;0.0;0.0;0.0;OK
48;4.0;0.0;0.0;0.0;OK
49;4.0;0.0;0.0;0.0;OK
50;6.0;47.7;100.0;50.0;OK
51;6.0;56.2;0.0;100.0;OK
52;19.0;20.0;100.0;75.0;OK
