Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
0;352.0;100.0;85.7;76.2;OK
1;394.0;0.0;73.4;0.0;OK
2;9.0;66.6;0.0;0.0;OK
4;7.0;0.0;0.0;0.0;OK
5;6.0;0.0;0.0;0.0;OK
3;16.0;0.0;0.0;0.0;OK
6;6.0;0.0;0.0;0.0;OK
8;22.0;0.0;0.0;0.0;OK
7;29.0;0.0;0.0;0.0;OK
9;5.0;0.0;0.0;0.0;OK
10;7.0;0.0;0.0;0.0;OK
11;6.0;0.0;0.0;0.0;OK
12;7.0;0.0;0.0;100.0;OK
13;6.0;0.0;0.0;0.0;OK
15;5.0;0.0;100.0;0.0;OK
16;6.0;0.0;0.0;0.0;OK
14;19.0;100.0;0.0;0.0;OK
17;5.0;0.0;0.0;0.0;OK
18;7.0;0.0;0.0;0.0;OK
19;5.0;0.0;0.0;0.0;OK
20;11.0;0.0;0.0;0.0;OK
22;7.0;0.0;0.0;0.0;OK
23;5.0;0.0;0.0;0.0;OK
21;20.0;0.0;0.0;0.0;OK
24;9.0;0.0;0.0;0.0;OK
26;4.0;0.0;0.0;0.0;OK
27;12.0;0.0;0.0;0.0;OK
25;31.0;0.0;0.0;0.0;OK
28;5.0;0.0;0.0;0.0;OK
29;5.0;0.0;0.0;0.0;OK
30;10.0;0.0;0.0;0.0;OK
31;43.0;0.0;0.0;0.0;OK
32;13.0;0.0;0.0;0.0;OK
33;6.0;0.0;0.0;0.0;OK
34;5.0;0.0;0.0;0.0;OK
35;5.0;0.0;0.0;0.0;OK
36;5.0;0.0;0.0;0.0;OK
37;5.0;0.0;0.0;0.0;OK
38;6.0;0.0;0.0;0.0;OK
39;8.0;0.0;0.0;0.0;OK
40;4.0;0.0;0.0;0.0;OK
41;5.0;0.0;0.0;0.0;OK
42;7.0;0.0;0.0;0.0;OK
43;6.0;0.0;0.0;0.0;OK
44;9.0;0.0;0.0;0.0;OK
45;6.0;0.0;0.0;0.0;OK
46;5.0;0.0;0.0;0.0;OK
47;6.0;0.0;0.0;0.0;OK
48;4.0;0.0;0.0;0.0;OK
49;4.0;0.0;0.0;0.0;OK
50;4.0;52.5;0.0;100.0;OK
51;4.0;28.5;0.0;50.0;OK
52;10.0;30.7;100.0;0.0;OK
53;4.0;0.0;0.0;0.0;OK
54;6.0;0.0;0.0;0.0;OK
55;15.0;0.0;0.0;0.0;OK
56;5.0;0.0;0.0;0.0;OK
57;5.0;0.0;0.0;0.0;OK
58;5.0;0.0;0.0;0.0;OK
59;11.0;0.0;0.0;0.0;OK
60;4.0;0.0;0.0;0.0;OK
61;4.0;0.0;0.0;0.0;OK
62;5.0;0.0;0.0;0.0;OK
63;11.0;0.0;0.0;0.0;OK
64;6.0;0.0;0.0;0.0;OK
65;4.0;0.0;0.0;0.0;OK
66;4.0;0.0;0.0;0.0;OK
67;5.0;0.0;0.0;0.0;OK
68;3.0;0.0;0.0;0.0;OK
69;3.0;0.0;0.0;0.0;OK
70;3.0;0.0;0.0;0.0;OK
71;5.0;0.0;0.0;0.0;OK
72;5.0;0.0;0.0;0.0;OK
73;6.0;0.0;0.0;0.0;OK
74;6.0;46.6;100.0;100.0;OK
75;7.0;33.3;100.0;100.0;OK
76;4.0;0.0;0.0;0.0;OK
77;4.0;0.0;0.0;0.0;OK
78;4.0;0.0;0.0;0.0;OK
79;8.0;0.0;0.0;0.0;OK
80;3.0;0.0;0.0;0.0;OK
81;3.0;0.0;0.0;0.0;OK
82;3.0;0.0;0.0;0.0;OK
83;8.0;0.0;0.0;0.0;OK
84;5.0;0.0;0.0;0.0;OK
85;14.0;0.0;0.0;0.0;OK
86;8.0;0.0;0.0;0.0;OK
87;3.0;0.0;0.0;0.0;OK
88;4.0;0.0;0.0;0.0;OK
89;3.0;0.0;0.0;0.0;OK
90;8.0;0.0;0.0;0.0;OK
91;3.0;0.0;0.0;0.0;OK
92;4.0;0.0;0.0;0.0;OK
93;7.0;0.0;0.0;0.0;OK
94;4.0;0.0;0.0;0.0;OK
95;4.0;0.0;0.0;0.0;OK
96;6.0;0.0;0.0;0.0;OK
97;5.0;0.0;0.0;0.0;OK
98;4.0;45.6;100.0;0.0;OK
99;3.0;33.3;0.0;0.0;OK
100;4.0;35.7;0.0;0.0;OK
101;5.0;0.0;0.0;0.0;OK
102;4.0;0.0;0.0;0.0;OK
103;4.0;0.0;0.0;0.0;OK
104;5.0;0.0;0.0;0.0;OK
105;8.0;0.0;0.0;0.0;OK
106;5.0;0.0;0.0;0.0;OK
107;4.0;0.0;0.0;0.0;OK
108;4.0;0.0;0.0;0.0;OK
109;3.0;0.0;0.0;0.0;OK
110;5.0;0.0;0.0;0.0;OK
111;6.0;0.0;0.0;0.0;OK
112;3.0;0.0;0.0;0.0;OK
113;4.0;0.0;0.0;0.0;OK
114;7.0;0.0;0.0;0.0;OK
115;3.0;0.0;0.0;0.0;OK
116;5.0;0.0;0.0;0.0;OK
117;4.0;0.0;0.0;0.0;OK
118;5.0;0.0;0.0;0.0;OK
119;4.0;0.0;0.0;0.0;OK
120;5.0;0.0;0.0;0.0;OK
121;3.0;0.0;0.0;0.0;OK
122;5.0;44.5;100.0;50.0;OK
123;5.0;27.2;0.0;100.0;OK
124;3.0;38.8;0.0;100.0;OK
125;5.0;0.0;0.0;0.0;OK
126;4.0;0.0;0.0;0.0;OK
127;13.0;0.0;0.0;0.0;OK
128;9.0;0.0;0.0;0.0;OK
129;4.0;0.0;0.0;0.0;OK
130;4.0;0.0;0.0;0.0;OK
131;7.0;0.0;0.0;0.0;OK
132;5.0;0.0;0.0;0.0;OK
133;5.0;0.0;0.0;0.0;OK
134;3.0;0.0;0.0;0.0;OK
135;3.0;0.0;0.0;0.0;OK
136;10.0;0.0;0.0;0.0;OK
137;5.0;0.0;0.0;0.0;OK
138;3.0;0.0;0.0;0.0;OK
139;15.0;0.0;0.0;0.0;OK
140;4.0;0.0;0.0;0.0;OK
141;4.0;0.0;0.0;0.0;OK
142;4.0;0.0;0.0;0.0;OK
143;3.0;0.0;0.0;0.0;OK
144;4.0;0.0;0.0;0.0;OK
145;8.0;0.0;0.0;0.0;OK
146;3.0;41.7;0.0;50.0;OK
147;5.0;0.0;0.0;0.0;OK
148;4.0;0.0;0.0;0.0;OK
149;2.0;0.0;0.0;0.0;OK
150;6.0;0.0;0.0;0.0;OK
151;2.0;0.0;0.0;0.0;OK
152;3.0;0.0;0.0;0.0;OK
153;2.0;0.0;0.0;0.0;OK
154;4.0;0.0;0.0;0.0;OK
155;13.0;0.0;0.0;0.0;OK
156;5.0;0.0;0.0;0.0;OK
157;4.0;0.0;0.0;0.0;OK
158;4.0;0.0;0.0;0.0;OK
159;4.0;0.0;0.0;0.0;OK
160;3.0;0.0;0.0;0.0;OK
161;5.0;0.0;0.0;0.0;OK
162;12.0;0.0;0.0;0.0;OK
163;2.0;0.0;0.0;0.0;OK
164;2.0;0.0;0.0;0.0;OK
165;4.0;0.0;0.0;0.0;OK
166;7.0;0.0;0.0;0.0;OK
167;3.0;0.0;0.0;0.0;OK
168;3.0;0.0;0.0;0.0;OK
169;3.0;0.0;0.0;0.0;OK
170;4.0;40.0;0.0;66.6;OK
171;3.0;33.3;0.0;0.0;OK
172;2.0;35.2;0.0;33.3;OK
173;4.0;0.0;0.0;0.0;OK
174;3.0;0.0;0.0;0.0;OK
175;3.0;0.0;0.0;0.0;OK
176;3.0;0.0;0.0;0.0;OK
177;5.0;0.0;0.0;0.0;OK
178;3.0;0.0;0.0;0.0;OK
179;4.0;0.0;0.0;0.0;OK
180;3.0;0.0;0.0;0.0;OK
181;4.0;0.0;0.0;0.0;OK
182;2.0;0.0;0.0;0.0;OK
183;3.0;0.0;0.0;0.0;OK
184;2.0;0.0;0.0;0.0;OK
185;8.0;0.0;0.0;0.0;OK
186;3.0;0.0;0.0;0.0;OK
187;4.0;0.0;0.0;0.0;OK
188;4.0;0.0;0.0;0.0;OK
