Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
1;322.0;40.0;73.1;76.5;OK
2;10.0;100.0;0.0;75.0;OK
0;321.0;0.0;0.0;0.0;OK
3;6.0;0.0;0.0;0.0;OK
5;8.0;0.0;0.0;0.0;OK
6;8.0;0.0;0.0;0.0;OK
7;7.0;0.0;0.0;0.0;OK
8;9.0;0.0;0.0;0.0;OK
9;7.0;0.0;0.0;0.0;OK
4;66.0;0.0;0.0;0.0;OK
10;5.0;0.0;0.0;0.0;OK
11;8.0;64.5;0.0;100.0;OK
12;7.0;35.1;0.0;100.0;OK
13;7.0;44.4;0.0;0.0;OK
14;5.0;0.0;0.0;0.0;OK
15;12.0;0.0;0.0;0.0;OK
16;6.0;0.0;0.0;0.0;OK
17;6.0;0.0;0.0;0.0;OK
18;24.0;0.0;0.0;0.0;OK
19;4.0;0.0;0.0;0.0;OK
20;6.0;0.0;0.0;0.0;OK
21;6.0;38.5;0.0;0.0;OK
22;5.0;0.0;0.0;0.0;OK
23;6.0;0.0;0.0;0.0;OK
24;5.0;0.0;0.0;0.0;OK
25;8.0;0.0;0.0;0.0;OK
26;3.0;0.0;0.0;0.0;OK
27;5.0;0.0;0.0;0.0;OK
28;3.0;0.0;0.0;0.0;OK
29;5.0;0.0;0.0;0.0;OK
30;5.0;0.0;0.0;0.0;OK
31;5.0;35.6;0.0;100.0;OK
32;6.0;43.5;100.0;0.0;OK
33;9.0;0.0;0.0;0.0;OK
34;9.0;0.0;0.0;0.0;OK
35;5.0;0.0;0.0;0.0;OK
36;5.0;0.0;0.0;0.0;OK
37;6.0;0.0;0.0;0.0;OK
38;4.0;0.0;0.0;0.0;OK
39;10.0;0.0;0.0;0.0;OK
40;5.0;0.0;0.0;0.0;OK
41;4.0;38.9;0.0;0.0;OK
42;6.0;36.8;100.0;100.0;OK
43;8.0;39.4;0.0;0.0;OK
44;8.0;0.0;0.0;0.0;OK
45;5.0;0.0;0.0;0.0;OK
46;5.0;0.0;0.0;0.0;OK
47;6.0;0.0;0.0;0.0;OK
48;5.0;0.0;0.0;0.0;OK
49;4.0;0.0;0.0;0.0;OK
50;8.0;0.0;0.0;0.0;OK
51;5.0;37.5;0.0;100.0;OK
52;7.0;31.5;0.0;75.0;OK
53;9.0;36.8;0.0;0.0;OK
54;7.0;0.0;0.0;0.0;OK
55;5.0;0.0;0.0;0.0;OK
56;5.0;0.0;0.0;0.0;OK
57;6.0;0.0;0.0;0.0;OK
58;13.0;0.0;0.0;0.0;OK
59;6.0;0.0;0.0;0.0;OK
60;5.0;0.0;0.0;0.0;OK
61;11.0;45.0;0.0;83.3;OK
62;6.0;31.4;100.0;75.0;OK
63;8.0;36.8;100.0;66.6;OK
64;5.0;33.3;0.0;0.0;OK
65;4.0;0.0;0.0;0.0;OK
66;7.0;0.0;0.0;0.0;OK
67;10.0;0.0;0.0;0.0;OK
68;7.0;0.0;0.0;0.0;OK
69;4.0;0.0;0.0;0.0;OK
70;9.0;0.0;0.0;0.0;OK
71;6.0;37.5;0.0;66.6;OK
72;5.0;35.1;0.0;100.0;OK
73;5.0;0.0;0.0;0.0;OK
74;6.0;0.0;0.0;0.0;OK
75;3.0;0.0;0.0;0.0;OK
76;4.0;0.0;0.0;0.0;OK
77;6.0;0.0;0.0;0.0;OK
78;6.0;0.0;0.0;0.0;OK
79;13.0;0.0;0.0;0.0;OK
