Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
0;430.0;100.0;69.9;76.3;OK
2;5.0;66.6;100.0;0.0;OK
3;6.0;0.0;0.0;0.0;OK
1;455.0;0.0;69.9;0.0;OK
4;8.0;0.0;0.0;0.0;OK
6;6.0;0.0;0.0;0.0;OK
5;6.0;0.0;0.0;0.0;OK
7;6.0;0.0;0.0;0.0;OK
8;8.0;0.0;0.0;0.0;OK
9;5.0;0.0;0.0;0.0;OK
10;10.0;0.0;0.0;0.0;OK
11;5.0;0.0;0.0;0.0;OK
12;7.0;0.0;0.0;0.0;OK
13;6.0;0.0;0.0;0.0;OK
14;6.0;0.0;0.0;0.0;OK
15;7.0;0.0;0.0;0.0;OK
16;6.0;0.0;0.0;0.0;OK
17;7.0;0.0;0.0;0.0;OK
18;5.0;0.0;0.0;0.0;OK
19;6.0;0.0;0.0;0.0;OK
20;6.0;0.0;0.0;0.0;OK
21;5.0;0.0;0.0;0.0;OK
22;6.0;0.0;0.0;0.0;OK
24;4.0;0.0;0.0;0.0;OK
23;5.0;0.0;0.0;0.0;OK
25;7.0;0.0;0.0;0.0;OK
26;5.0;0.0;0.0;0.0;OK
27;9.0;0.0;0.0;0.0;OK
28;14.0;0.0;0.0;0.0;OK
29;6.0;0.0;0.0;0.0;OK
30;12.0;0.0;0.0;0.0;OK
32;12.0;0.0;0.0;0.0;OK
31;19.0;0.0;0.0;0.0;OK
33;7.0;0.0;0.0;0.0;OK
34;15.0;0.0;0.0;0.0;OK
35;14.0;0.0;0.0;0.0;OK
36;10.0;0.0;0.0;0.0;OK
37;5.0;0.0;0.0;0.0;OK
38;7.0;0.0;0.0;0.0;OK
39;6.0;0.0;0.0;0.0;OK
40;11.0;0.0;0.0;0.0;OK
41;27.0;0.0;0.0;0.0;OK
42;7.0;0.0;0.0;0.0;OK
43;10.0;0.0;0.0;0.0;OK
44;5.0;0.0;0.0;0.0;OK
45;8.0;0.0;0.0;0.0;OK
46;6.0;0.0;0.0;0.0;OK
47;6.0;0.0;0.0;0.0;OK
48;5.0;0.0;0.0;0.0;OK
49;5.0;0.0;0.0;0.0;OK
50;5.0;0.0;0.0;0.0;OK
51;6.0;0.0;0.0;0.0;OK
52;5.0;0.0;0.0;0.0;OK
53;11.0;0.0;0.0;0.0;OK
54;7.0;0.0;0.0;0.0;OK
55;6.0;0.0;0.0;0.0;OK
56;5.0;0.0;0.0;0.0;OK
57;5.0;0.0;0.0;0.0;OK
59;9.0;0.0;0.0;0.0;OK
58;7.0;0.0;0.0;0.0;OK
61;6.0;0.0;0.0;0.0;OK
60;31.0;0.0;0.0;0.0;OK
62;7.0;0.0;0.0;0.0;OK
64;25.0;0.0;0.0;0.0;OK
65;8.0;0.0;0.0;0.0;OK
63;59.0;0.0;0.0;0.0;OK
66;9.0;0.0;0.0;0.0;OK
67;26.0;0.0;0.0;0.0;OK
68;48.0;0.0;0.0;0.0;OK
69;7.0;0.0;0.0;0.0;OK
71;6.0;0.0;0.0;0.0;OK
70;9.0;0.0;0.0;0.0;OK
72;9.0;0.0;0.0;0.0;OK
74;5.0;0.0;0.0;0.0;OK
73;7.0;0.0;0.0;0.0;OK
