Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
0;584.0;0.0;50.0;75.2;OK
1;2.0;0.0;0.0;0.0;OK
2;1.0;0.0;0.0;0.0;OK
3;0.0;0.0;0.0;0.0;OK
4;6.0;0.0;0.0;0.0;OK
5;3.0;0.0;0.0;0.0;OK
6;1.0;0.0;0.0;0.0;OK
7;1.0;0.0;0.0;0.0;OK
8;1.0;0.0;0.0;0.0;OK
9;0.0;0.0;0.0;0.0;OK
10;1.0;0.0;0.0;0.0;OK
11;0.0;0.0;0.0;0.0;OK
12;1.0;0.0;0.0;0.0;OK
13;1.0;0.0;0.0;0.0;OK
14;1.0;0.0;0.0;0.0;OK
15;2.0;0.0;0.0;0.0;OK
16;1.0;0.0;0.0;0.0;OK
17;1.0;0.0;0.0;0.0;OK
18;2.0;0.0;0.0;0.0;OK
19;1.0;0.0;0.0;0.0;OK
20;1.0;0.0;0.0;0.0;OK
21;1.0;0.0;0.0;0.0;OK
22;1.0;0.0;0.0;0.0;OK
23;2.0;0.0;0.0;0.0;OK
24;0.0;0.0;0.0;0.0;OK
25;1.0;0.0;0.0;0.0;OK
26;0.0;0.0;0.0;0.0;OK
27;1.0;0.0;0.0;0.0;OK
28;1.0;0.0;0.0;0.0;OK
29;0.0;0.0;0.0;0.0;OK
30;0.0;0.0;0.0;0.0;OK
31;1.0;0.0;0.0;0.0;OK
32;1.0;0.0;0.0;0.0;OK
33;1.0;0.0;0.0;0.0;OK
34;0.0;0.0;0.0;0.0;OK
35;0.0;0.0;0.0;0.0;OK
36;0.0;0.0;0.0;0.0;OK
37;0.0;0.0;0.0;0.0;OK
38;2.0;0.0;0.0;0.0;OK
39;1.0;0.0;0.0;0.0;OK
40;1.0;0.0;0.0;0.0;OK
41;1.0;0.0;0.0;0.0;OK
42;2.0;0.0;0.0;0.0;OK
43;1.0;0.0;0.0;0.0;OK
44;0.0;0.0;0.0;0.0;OK
45;1.0;0.0;0.0;0.0;OK
46;0.0;0.0;0.0;0.0;OK
47;0.0;0.0;0.0;0.0;OK
48;1.0;0.0;0.0;0.0;OK
49;0.0;0.0;0.0;0.0;OK
50;1.0;0.0;0.0;0.0;OK
51;1.0;55.2;0.0;0.0;OK
52;0.0;25.0;100.0;0.0;OK
53;1.0;0.0;0.0;0.0;OK
54;1.0;0.0;0.0;0.0;OK
55;11.0;0.0;0.0;0.0;OK
56;0.0;0.0;0.0;0.0;OK
57;4.0;0.0;0.0;0.0;OK
58;1.0;0.0;0.0;0.0;OK
59;1.0;0.0;0.0;0.0;OK
60;0.0;0.0;0.0;0.0;OK
61;0.0;0.0;0.0;0.0;OK
62;0.0;0.0;0.0;0.0;OK
63;1.0;0.0;0.0;0.0;OK
64;1.0;0.0;0.0;0.0;OK
65;1.0;0.0;0.0;0.0;OK
66;1.0;0.0;0.0;0.0;OK
67;0.0;0.0;0.0;0.0;OK
68;1.0;0.0;0.0;0.0;OK
69;2.0;0.0;0.0;0.0;OK
70;1.0;0.0;0.0;0.0;OK
71;0.0;0.0;0.0;0.0;OK
72;0.0;0.0;0.0;0.0;OK
73;1.0;0.0;0.0;0.0;OK
74;1.0;0.0;0.0;0.0;OK
75;0.0;0.0;0.0;0.0;OK
76;0.0;0.0;0.0;0.0;OK
77;0.0;0.0;0.0;0.0;OK
78;1.0;0.0;0.0;0.0;OK
79;1.0;0.0;0.0;0.0;OK
80;1.0;0.0;0.0;0.0;OK
81;1.0;0.0;0.0;0.0;OK
82;1.0;0.0;0.0;0.0;OK
83;1.0;0.0;0.0;0.0;OK
84;0.0;0.0;0.0;0.0;OK
85;1.0;0.0;0.0;0.0;OK
86;0.0;0.0;0.0;0.0;OK
87;1.0;0.0;0.0;0.0;OK
88;1.0;0.0;0.0;0.0;OK
89;2.0;0.0;0.0;0.0;OK
90;1.0;0.0;0.0;0.0;OK
91;1.0;0.0;0.0;0.0;OK
92;2.0;0.0;0.0;0.0;OK
93;1.0;0.0;0.0;0.0;OK
94;1.0;0.0;0.0;0.0;OK
95;1.0;0.0;0.0;0.0;OK
96;0.0;0.0;0.0;0.0;OK
97;0.0;43.0;100.0;0.0;OK
98;1.0;37.5;0.0;0.0;OK
99;0.0;0.0;0.0;0.0;OK
100;1.0;0.0;0.0;0.0;OK
101;0.0;0.0;0.0;0.0;OK
102;1.0;0.0;0.0;0.0;OK
103;1.0;0.0;0.0;0.0;OK
104;0.0;0.0;0.0;0.0;OK
105;1.0;0.0;0.0;0.0;OK
106;1.0;0.0;0.0;0.0;OK
107;0.0;0.0;0.0;0.0;OK
108;1.0;0.0;0.0;0.0;OK
109;0.0;0.0;0.0;0.0;OK
110;1.0;0.0;0.0;0.0;OK
111;0.0;0.0;0.0;0.0;OK
112;2.0;0.0;0.0;0.0;OK
113;1.0;0.0;0.0;0.0;OK
114;1.0;0.0;0.0;0.0;OK
115;0.0;0.0;0.0;0.0;OK
116;1.0;0.0;0.0;0.0;OK
117;0.0;0.0;0.0;0.0;OK
118;2.0;0.0;0.0;0.0;OK
119;1.0;0.0;0.0;0.0;OK
120;1.0;0.0;0.0;0.0;OK
121;0.0;0.0;0.0;0.0;OK
122;0.0;0.0;0.0;0.0;OK
123;0.0;0.0;0.0;0.0;OK
124;1.0;0.0;0.0;0.0;OK
125;0.0;0.0;0.0;0.0;OK
126;0.0;0.0;0.0;0.0;OK
127;1.0;0.0;0.0;0.0;OK
128;1.0;0.0;0.0;0.0;OK
129;1.0;0.0;0.0;0.0;OK
130;1.0;0.0;0.0;0.0;OK
131;0.0;0.0;0.0;0.0;OK
132;0.0;0.0;0.0;0.0;OK
133;0.0;0.0;0.0;0.0;OK
134;1.0;0.0;0.0;0.0;OK
135;1.0;0.0;0.0;0.0;OK
136;0.0;0.0;0.0;0.0;OK
137;1.0;0.0;0.0;0.0;OK
138;0.0;0.0;0.0;0.0;OK
139;0.0;0.0;0.0;0.0;OK
140;0.0;0.0;0.0;0.0;OK
141;3.0;0.0;0.0;0.0;OK
142;1.0;0.0;0.0;0.0;OK
143;1.0;40.6;0.0;0.0;OK
144;1.0;0.0;0.0;0.0;OK
145;1.0;0.0;0.0;0.0;OK
146;1.0;0.0;0.0;0.0;OK
147;1.0;0.0;0.0;0.0;OK
148;1.0;0.0;0.0;0.0;OK
149;1.0;0.0;0.0;0.0;OK
150;0.0;0.0;0.0;0.0;OK
151;1.0;0.0;0.0;0.0;OK
152;1.0;0.0;0.0;0.0;OK
153;0.0;0.0;0.0;0.0;OK
154;1.0;0.0;0.0;0.0;OK
155;0.0;0.0;0.0;0.0;OK
156;0.0;0.0;0.0;0.0;OK
157;0.0;0.0;0.0;0.0;OK
158;1.0;0.0;0.0;0.0;OK
159;0.0;0.0;0.0;0.0;OK
160;1.0;0.0;0.0;0.0;OK
161;1.0;0.0;0.0;0.0;OK
162;1.0;0.0;0.0;0.0;OK
163;1.0;0.0;0.0;0.0;OK
164;1.0;0.0;0.0;0.0;OK
165;0.0;0.0;0.0;0.0;OK
166;1.0;0.0;0.0;0.0;OK
167;0.0;0.0;0.0;0.0;OK
168;0.0;0.0;0.0;0.0;OK
169;1.0;0.0;0.0;0.0;OK
170;1.0;0.0;0.0;0.0;OK
171;0.0;0.0;0.0;0.0;OK
172;0.0;0.0;0.0;0.0;OK
173;0.0;0.0;0.0;0.0;OK
174;1.0;0.0;0.0;0.0;OK
175;1.0;0.0;0.0;0.0;OK
176;1.0;0.0;0.0;0.0;OK
177;1.0;0.0;0.0;0.0;OK
178;0.0;0.0;0.0;0.0;OK
179;0.0;0.0;0.0;0.0;OK
180;0.0;0.0;0.0;0.0;OK
181;1.0;0.0;0.0;0.0;OK
182;0.0;0.0;0.0;0.0;OK
183;1.0;0.0;0.0;0.0;OK
184;1.0;0.0;0.0;0.0;OK
185;1.0;0.0;0.0;0.0;OK
186;1.0;0.0;0.0;0.0;OK
187;0.0;0.0;0.0;0.0;OK
188;0.0;0.0;40.1;0.0;OK
189;1.0;37.5;0.0;0.0;OK
190;1.0;37.5;0.0;100.0;OK
191;1.0;50.0;0.0;0.0;OK
192;0.0;0.0;0.0;0.0;OK
193;0.0;0.0;0.0;0.0;OK
194;1.0;0.0;0.0;0.0;OK
195;1.0;0.0;0.0;0.0;OK
196;6.0;0.0;0.0;0.0;OK
197;1.0;0.0;0.0;0.0;OK
198;0.0;0.0;0.0;0.0;OK
199;1.0;0.0;0.0;0.0;OK
200;1.0;0.0;0.0;0.0;OK
201;1.0;0.0;0.0;0.0;OK
202;0.0;0.0;0.0;0.0;OK
203;2.0;0.0;0.0;0.0;OK
204;1.0;0.0;0.0;0.0;OK
205;1.0;0.0;0.0;0.0;OK
206;0.0;0.0;0.0;0.0;OK
207;0.0;0.0;0.0;0.0;OK
208;1.0;0.0;0.0;0.0;OK
209;0.0;0.0;0.0;0.0;OK
210;1.0;0.0;0.0;0.0;OK
211;0.0;0.0;0.0;0.0;OK
212;0.0;0.0;0.0;0.0;OK
213;1.0;0.0;0.0;0.0;OK
214;1.0;0.0;0.0;0.0;OK
215;1.0;0.0;0.0;0.0;OK
216;2.0;0.0;0.0;0.0;OK
217;1.0;0.0;0.0;0.0;OK
218;0.0;0.0;0.0;0.0;OK
219;1.0;0.0;0.0;0.0;OK
220;1.0;0.0;0.0;0.0;OK
221;0.0;0.0;0.0;0.0;OK
222;0.0;0.0;0.0;0.0;OK
223;0.0;0.0;0.0;0.0;OK
224;1.0;0.0;0.0;0.0;OK
225;1.0;0.0;0.0;0.0;OK
226;0.0;0.0;0.0;0.0;OK
227;0.0;0.0;0.0;0.0;OK
228;1.0;0.0;0.0;0.0;OK
229;0.0;0.0;0.0;0.0;OK
230;0.0;0.0;0.0;0.0;OK
231;1.0;0.0;0.0;0.0;OK
232;0.0;0.0;0.0;0.0;OK
233;0.0;0.0;0.0;0.0;OK
234;0.0;40.3;0.0;0.0;OK
235;0.0;33.3;0.0;0.0;OK
236;0.0;33.3;0.0;0.0;OK
237;1.0;0.0;0.0;0.0;OK
238;1.0;0.0;0.0;0.0;OK
239;1.0;0.0;0.0;0.0;OK
240;0.0;0.0;0.0;0.0;OK
241;1.0;0.0;0.0;0.0;OK
242;0.0;0.0;0.0;0.0;OK
243;0.0;0.0;0.0;0.0;OK
244;0.0;0.0;0.0;0.0;OK
245;1.0;0.0;0.0;0.0;OK
246;1.0;0.0;0.0;0.0;OK
247;1.0;0.0;0.0;0.0;OK
248;0.0;0.0;0.0;0.0;OK
249;1.0;0.0;0.0;0.0;OK
250;1.0;0.0;0.0;0.0;OK
251;1.0;0.0;0.0;0.0;OK
252;1.0;0.0;0.0;0.0;OK
253;0.0;0.0;0.0;0.0;OK
254;2.0;0.0;0.0;0.0;OK
255;1.0;0.0;0.0;0.0;OK
256;0.0;0.0;0.0;0.0;OK
257;1.0;0.0;0.0;0.0;OK
258;1.0;0.0;0.0;0.0;OK
259;1.0;0.0;0.0;0.0;OK
260;0.0;0.0;0.0;0.0;OK
261;0.0;0.0;0.0;0.0;OK
262;1.0;0.0;0.0;0.0;OK
263;0.0;0.0;0.0;0.0;OK
264;1.0;0.0;0.0;0.0;OK
265;0.0;0.0;0.0;0.0;OK
266;0.0;0.0;0.0;0.0;OK
267;1.0;0.0;0.0;0.0;OK
268;0.0;0.0;0.0;0.0;OK
269;1.0;0.0;0.0;0.0;OK
270;0.0;0.0;0.0;0.0;OK
271;1.0;0.0;0.0;0.0;OK
272;1.0;0.0;0.0;0.0;OK
273;0.0;0.0;0.0;0.0;OK
274;2.0;0.0;0.0;0.0;OK
275;7.0;0.0;0.0;0.0;OK
276;1.0;0.0;0.0;0.0;OK
277;1.0;0.0;0.0;0.0;OK
278;0.0;0.0;0.0;0.0;OK
279;1.0;0.0;0.0;42.2;OK
280;0.0;44.4;0.0;0.0;OK
281;1.0;0.0;0.0;0.0;OK
282;1.0;0.0;0.0;0.0;OK
283;0.0;0.0;0.0;0.0;OK
284;0.0;0.0;0.0;0.0;OK
285;2.0;0.0;0.0;0.0;OK
286;0.0;0.0;0.0;0.0;OK
287;0.0;0.0;0.0;0.0;OK
288;1.0;0.0;0.0;0.0;OK
289;0.0;0.0;0.0;0.0;OK
290;0.0;0.0;0.0;0.0;OK
291;0.0;0.0;0.0;0.0;OK
292;0.0;0.0;0.0;0.0;OK
293;0.0;0.0;0.0;0.0;OK
294;0.0;0.0;0.0;0.0;OK
295;1.0;0.0;0.0;0.0;OK
296;0.0;0.0;0.0;0.0;OK
297;0.0;0.0;0.0;0.0;OK
298;1.0;0.0;0.0;0.0;OK
299;1.0;0.0;0.0;0.0;OK
300;1.0;0.0;0.0;0.0;OK
301;0.0;0.0;0.0;0.0;OK
302;1.0;0.0;0.0;0.0;OK
303;0.0;0.0;0.0;0.0;OK
304;0.0;0.0;0.0;0.0;OK
305;1.0;0.0;0.0;0.0;OK
306;2.0;0.0;0.0;0.0;OK
307;0.0;0.0;0.0;0.0;OK
308;0.0;0.0;0.0;0.0;OK
309;0.0;0.0;0.0;0.0;OK
310;1.0;0.0;0.0;0.0;OK
311;1.0;0.0;0.0;0.0;OK
312;1.0;0.0;0.0;0.0;OK
313;0.0;0.0;0.0;0.0;OK
314;1.0;0.0;0.0;0.0;OK
315;1.0;0.0;0.0;0.0;OK
316;0.0;0.0;0.0;0.0;OK
317;0.0;0.0;0.0;0.0;OK
318;1.0;0.0;0.0;0.0;OK
319;1.0;0.0;0.0;0.0;OK
320;0.0;0.0;0.0;0.0;OK
321;1.0;0.0;0.0;0.0;OK
322;0.0;0.0;0.0;0.0;OK
323;0.0;0.0;0.0;0.0;OK
324;1.0;0.0;0.0;0.0;OK
325;0.0;44.0;0.0;0.0;OK
326;0.0;42.8;0.0;0.0;OK
