Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
0;292.0;0.0;71.4;76.4;OK
1;13.0;0.0;60.0;80.0;OK
2;7.0;100.0;0.0;0.0;OK
3;9.0;0.0;0.0;0.0;OK
4;20.0;0.0;0.0;0.0;OK
5;9.0;0.0;77.2;85.7;OK
6;7.0;0.0;0.0;0.0;OK
7;8.0;0.0;0.0;0.0;OK
8;9.0;0.0;0.0;0.0;OK
9;25.0;0.0;0.0;0.0;OK
10;8.0;0.0;0.0;0.0;OK
11;8.0;0.0;0.0;0.0;OK
12;6.0;0.0;0.0;0.0;OK
13;5.0;0.0;0.0;0.0;OK
14;7.0;0.0;0.0;0.0;OK
15;5.0;0.0;0.0;0.0;OK
16;5.0;0.0;0.0;0.0;OK
17;5.0;0.0;0.0;0.0;OK
18;18.0;0.0;0.0;0.0;OK
19;5.0;0.0;0.0;0.0;OK
20;6.0;0.0;0.0;0.0;OK
21;7.0;49.2;0.0;71.4;OK
22;6.0;18.9;0.0;75.0;OK
23;4.0;29.7;100.0;100.0;OK
24;4.0;33.3;0.0;0.0;OK
25;8.0;0.0;0.0;0.0;OK
26;7.0;0.0;0.0;0.0;OK
27;10.0;0.0;0.0;0.0;OK
28;11.0;0.0;0.0;0.0;OK
29;7.0;0.0;0.0;0.0;OK
30;4.0;0.0;0.0;0.0;OK
31;6.0;38.2;100.0;66.6;OK
32;6.0;34.2;66.6;100.0;OK
33;5.0;32.4;0.0;100.0;OK
34;5.0;27.7;0.0;0.0;OK
35;5.0;0.0;0.0;0.0;OK
36;10.0;0.0;0.0;0.0;OK
37;3.0;0.0;0.0;0.0;OK
38;5.0;0.0;0.0;0.0;OK
39;4.0;0.0;0.0;0.0;OK
40;10.0;0.0;0.0;0.0;OK
41;5.0;33.9;100.0;50.0;OK
42;6.0;31.5;100.0;100.0;OK
43;4.0;0.0;0.0;0.0;OK
44;8.0;0.0;0.0;0.0;OK
45;6.0;0.0;0.0;0.0;OK
46;6.0;0.0;0.0;0.0;OK
47;9.0;0.0;0.0;0.0;OK
48;4.0;0.0;0.0;0.0;OK
49;3.0;0.0;0.0;0.0;OK
50;4.0;0.0;0.0;0.0;OK
51;7.0;39.3;0.0;66.6;OK
52;7.0;33.3;0.0;0.0;OK
53;7.0;0.0;0.0;0.0;OK
54;7.0;0.0;0.0;0.0;OK
55;5.0;0.0;0.0;0.0;OK
56;4.0;0.0;0.0;0.0;OK
57;6.0;0.0;0.0;0.0;OK
58;5.0;0.0;0.0;0.0;OK
59;5.0;0.0;0.0;0.0;OK
60;5.0;0.0;0.0;0.0;OK
61;5.0;39.7;100.0;50.0;OK
62;5.0;0.0;0.0;0.0;OK
63;7.0;0.0;0.0;0.0;OK
64;4.0;0.0;0.0;0.0;OK
65;6.0;0.0;0.0;0.0;OK
66;4.0;0.0;0.0;0.0;OK
67;5.0;0.0;0.0;0.0;OK
68;8.0;0.0;0.0;0.0;OK
69;4.0;0.0;0.0;0.0;OK
70;5.0;0.0;0.0;0.0;OK
71;3.0;38.5;100.0;50.0;OK
72;4.0;23.6;0.0;100.0;OK
73;5.0;34.1;0.0;0.0;OK
74;4.0;0.0;0.0;0.0;OK
75;4.0;0.0;0.0;0.0;OK
76;4.0;0.0;0.0;0.0;OK
77;3.0;0.0;0.0;0.0;OK
78;5.0;0.0;0.0;0.0;OK
79;11.0;0.0;0.0;0.0;OK
