Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
0;403.0;0.0;70.9;75.9;OK
1;11.0;0.0;100.0;100.0;OK
2;9.0;0.0;0.0;100.0;OK
3;8.0;0.0;0.0;75.0;OK
4;8.0;0.0;0.0;0.0;OK
5;7.0;0.0;0.0;0.0;OK
6;7.0;0.0;0.0;0.0;OK
7;6.0;0.0;0.0;0.0;OK
8;6.0;0.0;0.0;0.0;OK
9;6.0;0.0;0.0;0.0;OK
10;6.0;0.0;0.0;0.0;OK
11;7.0;0.0;0.0;0.0;OK
12;9.0;0.0;0.0;0.0;OK
13;7.0;0.0;0.0;0.0;OK
14;10.0;0.0;0.0;0.0;OK
15;15.0;0.0;0.0;0.0;OK
16;5.0;0.0;0.0;0.0;OK
17;6.0;0.0;0.0;0.0;OK
18;8.0;0.0;0.0;0.0;OK
19;6.0;0.0;0.0;0.0;OK
20;4.0;0.0;0.0;0.0;OK
21;5.0;0.0;0.0;0.0;OK
22;5.0;42.4;0.0;50.0;OK
23;5.0;0.0;0.0;0.0;OK
24;5.0;0.0;0.0;0.0;OK
25;9.0;0.0;0.0;0.0;OK
26;5.0;0.0;0.0;0.0;OK
27;10.0;0.0;0.0;0.0;OK
28;4.0;0.0;0.0;0.0;OK
29;6.0;0.0;0.0;0.0;OK
30;5.0;0.0;0.0;0.0;OK
31;4.0;0.0;0.0;0.0;OK
32;4.0;38.9;0.0;66.6;OK
33;8.0;18.4;100.0;100.0;OK
34;8.0;0.0;0.0;0.0;OK
35;6.0;0.0;0.0;0.0;OK
36;5.0;0.0;0.0;0.0;OK
37;6.0;0.0;0.0;0.0;OK
38;4.0;0.0;0.0;0.0;OK
39;6.0;0.0;0.0;0.0;OK
40;6.0;0.0;0.0;0.0;OK
41;6.0;0.0;0.0;0.0;OK
42;6.0;37.8;100.0;50.0;OK
43;5.0;23.5;0.0;60.0;OK
44;8.0;30.5;0.0;75.0;OK
45;6.0;0.0;0.0;0.0;OK
46;3.0;0.0;0.0;0.0;OK
47;5.0;0.0;0.0;0.0;OK
48;4.0;0.0;0.0;0.0;OK
49;4.0;0.0;0.0;0.0;OK
50;4.0;0.0;0.0;0.0;OK
51;4.0;0.0;0.0;0.0;OK
52;7.0;34.2;100.0;75.0;OK
53;3.0;31.5;0.0;0.0;OK
54;6.0;0.0;0.0;0.0;OK
55;6.0;0.0;0.0;0.0;OK
56;8.0;0.0;0.0;0.0;OK
57;4.0;0.0;0.0;0.0;OK
58;4.0;0.0;0.0;0.0;OK
59;3.0;0.0;0.0;0.0;OK
60;5.0;0.0;0.0;0.0;OK
61;8.0;0.0;0.0;0.0;OK
62;5.0;38.1;0.0;0.0;OK
63;6.0;0.0;0.0;0.0;OK
64;5.0;0.0;0.0;0.0;OK
65;7.0;0.0;0.0;0.0;OK
66;4.0;0.0;0.0;0.0;OK
67;5.0;0.0;0.0;0.0;OK
68;4.0;0.0;0.0;0.0;OK
69;6.0;0.0;0.0;0.0;OK
70;5.0;0.0;0.0;0.0;OK
71;5.0;0.0;0.0;0.0;OK
72;4.0;39.1;0.0;0.0;OK
73;4.0;36.5;0.0;33.3;OK
74;3.0;38.8;0.0;0.0;OK
75;4.0;0.0;0.0;0.0;OK
76;4.0;0.0;0.0;0.0;OK
77;4.0;0.0;0.0;0.0;OK
78;5.0;0.0;0.0;0.0;OK
79;8.0;0.0;0.0;0.0;OK
