Delegado;Tiempo;CPU Load Inicial;CPU Load Mitad;CPU Load Final;Estado Final 
0;405.0;0.0;72.9;76.2;OK
1;7.0;0.0;0.0;0.0;OK
2;11.0;0.0;0.0;0.0;OK
3;9.0;0.0;0.0;75.0;OK
4;25.0;0.0;50.0;70.0;OK
5;9.0;100.0;100.0;66.6;OK
6;7.0;0.0;0.0;100.0;OK
7;7.0;0.0;0.0;0.0;OK
8;12.0;0.0;0.0;0.0;OK
9;5.0;0.0;0.0;0.0;OK
10;7.0;0.0;0.0;0.0;OK
11;23.0;0.0;0.0;0.0;OK
12;8.0;0.0;0.0;0.0;OK
13;11.0;0.0;0.0;0.0;OK
14;12.0;0.0;0.0;0.0;OK
15;9.0;0.0;0.0;0.0;OK
16;17.0;0.0;0.0;0.0;OK
17;6.0;0.0;0.0;0.0;OK
18;6.0;0.0;0.0;0.0;OK
19;5.0;0.0;0.0;0.0;OK
20;5.0;0.0;0.0;0.0;OK
21;8.0;0.0;0.0;0.0;OK
22;6.0;0.0;0.0;0.0;OK
23;7.0;0.0;0.0;0.0;OK
24;8.0;0.0;0.0;0.0;OK
25;11.0;0.0;0.0;0.0;OK
26;19.0;0.0;0.0;0.0;OK
27;7.0;0.0;0.0;0.0;OK
28;6.0;0.0;0.0;0.0;OK
29;8.0;0.0;0.0;0.0;OK
30;6.0;0.0;0.0;0.0;OK
31;31.0;0.0;0.0;0.0;OK
32;9.0;0.0;0.0;0.0;OK
33;13.0;0.0;0.0;0.0;OK
34;4.0;0.0;0.0;0.0;OK
35;6.0;0.0;0.0;0.0;OK
36;7.0;0.0;0.0;0.0;OK
37;6.0;0.0;0.0;0.0;OK
38;9.0;0.0;0.0;0.0;OK
39;9.0;0.0;0.0;0.0;OK
40;7.0;0.0;0.0;0.0;OK
41;5.0;0.0;0.0;0.0;OK
42;14.0;0.0;0.0;0.0;OK
43;4.0;0.0;0.0;0.0;OK
44;6.0;0.0;0.0;0.0;OK
45;6.0;0.0;0.0;0.0;OK
46;21.0;0.0;0.0;0.0;OK
47;4.0;0.0;0.0;0.0;OK
48;5.0;0.0;0.0;0.0;OK
49;9.0;0.0;0.0;0.0;OK
50;5.0;0.0;61.8;50.0;OK
51;4.0;33.3;0.0;0.0;OK
52;9.0;0.0;0.0;0.0;OK
53;5.0;0.0;0.0;0.0;OK
54;11.0;0.0;0.0;0.0;OK
55;7.0;0.0;0.0;0.0;OK
56;5.0;0.0;0.0;0.0;OK
57;5.0;0.0;0.0;0.0;OK
58;5.0;0.0;0.0;0.0;OK
59;5.0;0.0;0.0;0.0;OK
60;4.0;0.0;0.0;0.0;OK
61;6.0;0.0;0.0;0.0;OK
62;12.0;0.0;0.0;0.0;OK
63;12.0;0.0;0.0;0.0;OK
64;5.0;0.0;0.0;0.0;OK
65;5.0;0.0;0.0;0.0;OK
66;5.0;0.0;0.0;0.0;OK
67;4.0;0.0;0.0;0.0;OK
68;4.0;0.0;0.0;0.0;OK
69;4.0;0.0;0.0;0.0;OK
70;4.0;0.0;0.0;0.0;OK
71;3.0;0.0;0.0;0.0;OK
72;4.0;0.0;0.0;0.0;OK
73;6.0;0.0;0.0;0.0;OK
74;4.0;47.8;50.0;50.0;OK
75;5.0;50.0;0.0;100.0;OK
76;3.0;25.0;0.0;0.0;OK
77;4.0;0.0;0.0;0.0;OK
78;5.0;0.0;0.0;0.0;OK
79;6.0;0.0;0.0;0.0;OK
80;4.0;0.0;0.0;0.0;OK
81;4.0;0.0;0.0;0.0;OK
82;4.0;0.0;0.0;0.0;OK
83;11.0;0.0;0.0;0.0;OK
84;6.0;0.0;0.0;0.0;OK
85;10.0;0.0;0.0;0.0;OK
